id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
052925,0,0,0,0,0,0,0,0,0,0,0,0,0
052928,0,0,0,0,0,0,0,1,0,0,0,0,0
052931,0,0,0,0,0,0,0,0,0,0,0,0,0
052934,0,0,0,0,0,0,0,1,0,0,0,0,0
052937,0,0,1,0,0,0,0,0,0,0,0,0,0
052940,0,0,1,0,0,0,0,0,0,0,0,0,0
052956,0,0,0,0,0,0,0,0,0,0,0,0,0
052960,0,0,0,0,0,0,0,0,0,0,0,0,0
052965,0,0,0,0,0,0,0,0,0,0,0,0,0
052966,0,0,0,0,0,0,0,0,0,0,0,0,0
052967,0,0,0,0,0,0,0,0,0,0,0,0,0
052968,0,0,0,0,0,0,0,0,0,0,0,0,0
052969,1,0,0,0,0,0,0,0,0,0,0,0,0
052970,0,0,0,0,0,0,0,0,0,0,0,0,0
052971,0,0,0,0,0,0,0,0,0,0,0,0,0
052991,0,0,1,0,0,0,0,0,0,0,0,0,0
052994,0,0,0,0,0,0,0,0,0,0,0,0,0
052997,0,0,0,0,0,0,0,0,0,0,0,0,0
053001,0,0,0,0,0,0,0,0,0,0,0,0,0
053002,0,0,0,0,1,0,0,1,0,0,0,0,0
053004,0,0,0,0,0,0,0,0,0,0,0,0,0
053005,0,0,0,0,0,0,0,0,0,0,0,0,0
053007,0,0,0,0,0,0,0,0,0,0,0,0,0
053008,0,0,1,1,0,0,0,1,0,0,0,0,0
053052,0,0,0,0,0,0,0,0,0,0,0,0,0
053066,1,0,0,0,0,0,0,1,0,0,0,0,0
053090,0,0,0,0,1,0,0,1,0,0,0,0,0
053091,0,0,0,0,0,0,0,0,0,0,0,0,0
053098,0,0,0,0,0,0,0,1,0,0,0,0,0
053105,1,0,0,0,1,0,0,0,0,0,0,0,0
