id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
30786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30053,0,1,3,0,0,0,0,22,3,0,0,0,13,23
31830,0,0,1,0,0,0,0,0,2,0,0,0,3,3
31295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30824,0,0,0,0,1,0,0,2,0,1,0,0,2,2
30829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30841,0,0,0,0,0,0,0,1,0,0,0,2,0,3
30458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30051,0,0,0,0,0,0,0,1,1,0,0,0,2,2
30386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
